Date,MSFT,dayofweek,weekly_ret
2020-05-22,182.1626523797037,4,-0.008230452674897526
2020-05-29,181.90456132407346,4,0.00466310353174304
2020-06-05,185.825560053842,4,-0.0014168165222598894
2020-06-12,186.3615953232281,4,0.02155525238744871
2020-06-19,193.71719040869263,4,0.0028846153846155964
2020-06-26,194.88852673809188,4,0.03946947906679421
2020-07-10,212.10121483282276,4,0.006046630796823216
2020-07-17,201.39043602416382,4,0.08832068456170727
2020-07-24,199.8220365322564,4,-0.050498432161744766
2020-07-31,203.50479736452,4,-0.007787854889589885
2020-08-07,210.91995192436082,4,0.01843020367610504
2020-08-14,207.36623661991237,4,0.036437246963562764
2020-08-21,211.9702578349906,4,-0.016848644578313143
2020-08-28,227.78195343633323,4,0.02220236664427233
2020-09-04,213.19419651275345,4,0.07459393484179899
2020-09-11,203.0245596942688,4,-0.06404263684417455
2020-09-18,199.40249726576735,4,-0.04770128354725789
2020-09-25,206.7958829371315,4,-0.01784051364995365
2020-10-02,205.17391542107183,4,0.03707769848794884
2020-10-09,214.7465089821112,4,-0.007843325955153357
2020-10-16,218.57753655071843,4,0.0466559968960667
2020-10-23,215.16443926232293,4,0.01783976646123908
2020-10-30,201.47224722491103,4,-0.015615041427660792
2020-11-06,222.61752925943156,4,-0.06363594320862065
2020-11-13,215.44305944913066,4,0.10495382031905987
2020-11-20,209.90863703219483,4,-0.03222778473091403
2020-11-27,214.73756332734104,4,-0.02568856212442794
2020-12-04,213.8695538486681,4,0.023004895669946013
2020-12-11,212.77207059977118,4,-0.004042187427403032
2020-12-18,218.0898757966988,4,-0.005131554394476767
2021-01-08,219.1175192024841,4,0.024992966332176847
2021-01-15,212.16346625265567,4,0.004712017933116819
2021-01-22,225.4330364438634,4,-0.03173663600764964
2021-01-29,231.42928583101815,4,0.06254408652715737
2021-02-05,241.64585716620363,4,0.02659880504536405
2021-02-12,244.42947377022392,4,0.044145542334885324
2021-02-19,240.97,4,0.011519405450041376
2021-02-26,232.38,4,-0.014153259493885795
2021-03-05,231.6,4,-0.03564759098642989
2021-03-12,235.75,4,-0.0033565711334883064
2021-03-19,230.35,4,0.017918825561312524
