Date,PM,dayofweek,weekly_ret
2017-09-22,91.14191698082467,4,-0.010849137194601122
2017-09-29,90.78431369399898,4,-0.028327143967527446
2017-10-06,90.9969424802384,4,-0.003923587506952764
2017-10-13,93.22136670551251,4,0.0023421313395188825
2017-10-20,89.56578718824221,4,0.024445043587669746
2017-10-27,86.63805236232996,4,-0.039213966137380485
2017-11-03,83.9556584436171,4,-0.03268809349890456
2017-11-10,84.25006753225632,4,-0.030960921276193876
2017-11-17,83.93930238313716,4,0.003506721215663422
2017-11-24,84.38091601609598,4,-0.0036886041545329817
2017-12-01,84.81435161881481,4,0.005261106780982017
2017-12-08,87.16962432792856,4,0.0051366543903854645
2017-12-15,89.69663567208187,4,0.02776974255134501
2017-12-22,86.4604832469785,4,0.028989586265128375
2017-12-29,87.28667037786221,4,-0.036078860715961336
2018-01-05,86.1713177511692,4,0.009555661729574894
2018-01-12,86.33655517734594,4,-0.012778040700426208
2018-01-19,89.98830229585188,4,0.0019175455417066445
2018-01-26,91.03755995207416,4,0.04229665071770361
2018-02-02,85.46079681860924,4,0.011659933896437602
2018-02-09,82.5691418605163,4,-0.061257827389055164
2018-02-16,86.17957962247804,4,-0.033836040216550844
2018-02-23,87.66671645806869,4,0.04372623574144496
2018-03-02,88.24504744968729,4,0.01725625539257969
2018-03-09,89.47606627470397,4,0.006596927716520762
2018-03-16,85.47732056122689,4,0.013950004681209327
2018-03-23,79.87312294379126,4,-0.04469067405355498
2018-04-06,84.37501704257862,4,-0.06556356213133019
2018-04-13,85.06825861994291,4,0.056363065983477956
2018-04-20,70.38490087287765,4,0.008216194812908473
2018-04-27,68.95665617734403,4,-0.1726067746686304
2018-05-04,68.38034691423394,4,-0.020291918832324285
2018-05-11,67.82074226744591,4,-0.008357558139535204
2018-05-18,67.4448884002002,4,-0.008183705875167813
2018-05-25,67.10244376559858,4,-0.005541871921182384
2018-06-01,65.29834520281922,4,-0.005077399380804759
2018-06-08,66.33403141478513,4,-0.02688573562359986
2018-06-15,68.38869922239495,4,0.01586083397288296
2018-06-22,67.93794889306669,4,0.03097456560060441
2018-06-29,68.40391562072831,4,-0.006591006035404301
2018-07-06,69.69167821353868,4,0.00685871056241405
2018-07-13,70.04750735102573,4,0.018825860787714088
2018-07-20,71.42846328936841,4,0.005105762217359366
2018-07-27,72.41122947861841,4,0.019714562167392424
2018-08-03,73.57191023661194,4,0.013758747479539757
2018-08-10,69.94584188317228,4,0.016029016029015963
2018-08-17,72.05540034113132,4,-0.049286043298019555
2018-08-24,67.51434277701064,4,0.030159883720930036
2018-08-31,65.98936075920892,4,-0.06302175191064074
2018-09-07,66.59088144400849,4,-0.022587526665830082
2018-09-14,67.2093463734503,4,0.0091154191808962
2018-09-21,70.95402443938562,4,0.0092875318066159
2018-09-28,70.06720813653081,4,0.05571662674902278
2018-10-05,72.26701256171498,4,-0.012498463756800637
2018-10-12,70.72886806129323,4,0.03139563404464041
2018-10-19,76.33149495668422,4,-0.021284185493460117
2018-10-26,76.47757571929411,4,0.07921273235329873
2018-11-02,76.26275106839722,4,0.0019137678712146666
2018-11-09,76.63224946793987,4,-0.002808988764044895
2018-11-16,74.1832484477153,4,0.004845070422535125
2018-11-23,72.22404763153561,4,-0.03195783808028685
2018-11-30,74.35510816843279,4,-0.026410286111433146
2018-12-07,72.66228991936528,4,0.029506246281975068
2018-12-14,70.89213479597487,4,-0.022766670518895138
2018-12-21,57.79448457212336,4,-0.024361400189214844
2018-12-28,58.719754979107954,4,-0.18475463126545844
2019-01-04,60.70995925073522,4,0.0160096662135627
2019-01-11,60.66631442021709,4,0.033893265943213846
2019-01-18,64.41104087867366,4,-0.0007189072609630198
2019-01-25,63.485770471689044,4,0.06172661870503604
2019-02-01,66.10446030277755,4,-0.014365090120612711
2019-02-08,69.81427089681961,4,0.04124845318300574
2019-02-15,72.85195110088226,4,0.05612042783573212
2019-02-22,76.07293959312113,4,0.04351087771942974
2019-03-01,76.38718237285175,4,0.04421279654924537
2019-03-08,76.33480857622999,4,0.004130808950085996
2019-03-15,79.30265705146363,4,-0.0006856359273225143
2019-03-22,79.58198396677973,4,0.03887935963407663
2019-03-29,78.15178633258539,4,0.0035222894881672406
2019-04-05,75.54348483149784,4,-0.017971374460724165
2019-04-12,75.8352609316195,4,-0.03337481615567395
2019-04-26,74.94224923124717,4,0.0038623595505620223
2019-05-03,75.7733690315937,4,-0.011775679141890927
2019-05-10,74.74773183116608,4,0.011090136857007993
2019-05-17,76.75479773200291,4,-0.013535589264877301
2019-05-24,74.83614883120293,4,0.026851194700733272
2019-05-31,68.19603212843433,4,-0.02499712014744848
2019-06-07,69.11556892881774,4,-0.08872873345935739
2019-06-14,68.25792402846014,4,0.013483728769609904
2019-06-21,71.07854318029699,4,-0.012408852500959466
2019-06-28,70.45945463202125,4,0.04132295542215436
2019-07-05,71.8860499823958,4,-0.008709921736934967
2019-07-12,73.47414669319012,4,0.020247039348019857
2019-07-19,79.61119838914104,4,0.022091862206689905
2019-07-26,77.14381649383913,4,0.08352668213457082
2019-08-02,75.51983059184042,4,-0.030992899808407692
2019-08-09,74.10220753926697,4,-0.021051407304024217
2019-08-16,76.18378062912166,4,-0.01877153380064145
2019-08-23,72.87300274051655,4,0.028090567865358906
2019-08-30,64.68129484811425,4,-0.04345777882463786
2019-09-06,65.47085705461085,4,-0.11241073627185405
2019-09-13,65.54263543701964,4,0.012206963517824798
