Date,DHR,dayofweek,weekly_ret
2019-02-01,108.23517346108885,4,-0.01042345276872969
2019-02-08,108.18566057295477,4,0.02793191009122542
2019-02-15,110.15627352069096,4,-0.00045745654162854255
2019-02-22,112.37445090909756,4,0.018215102974828312
2019-03-01,126.52523433781627,4,0.020136641495865026
2019-03-08,123.82183064569578,4,0.12592527317588975
2019-03-15,127.43627147948328,4,-0.02136651796196265
2019-03-22,128.42652924216478,4,0.02919065898912332
2019-03-29,130.90500012396748,4,0.0077706115471285475
2019-04-05,130.47863177028393,4,0.019298745332665845
2019-04-12,130.5182939427196,4,-0.003257082260263444
2019-04-26,129.82420592509519,4,0.0003039744661448296
2019-05-03,133.44337915985116,4,-0.005317936640583332
2019-05-10,130.5678716582642,4,0.027877491789505937
2019-05-17,129.99277015794684,4,-0.021548521325605807
2019-05-24,130.92483121018535,4,-0.004404617253948917
2019-05-31,130.89508458085857,4,0.007170099160945798
2019-06-07,136.35854883387375,4,-0.00022720387761299143
2019-06-14,138.45072842985596,4,0.041739262177107994
2019-06-21,142.51610110451333,4,0.015343222803955614
2019-06-28,141.88262235046474,4,0.029363317338680694
2019-07-05,143.4015169222267,4,-0.004444962703435307
2019-07-12,139.01359927047008,4,0.010705289672544582
2019-07-19,140.58213091974056,4,-0.030598823122187757
2019-07-26,141.24726775835526,4,0.011283296436477963
2019-08-02,138.1796963683263,4,0.004731304286420546
2019-08-09,139.29156690451802,4,-0.02171773966825996
2019-08-16,139.33127656652488,4,0.008046555068611294
2019-08-23,134.41720589317754,4,0.0002850830304326202
2019-08-30,141.05864686382273,4,-0.03526897043106525
2019-09-06,143.28238793620616,4,0.04940915805022161
2019-09-13,139.99641340513958,4,0.01576465620381451
2019-09-20,145.40685485357247,4,-0.02293355504746053
2019-09-27,140.6998413061797,4,0.03864700042547131
2019-10-04,140.78929444066372,4,-0.032371331820173266
2019-10-11,137.877097951351,4,0.0006357728171799693
2019-10-18,137.17141211264382,4,-0.02068478644546423
2019-10-25,135.04441535935743,4,-0.0051182237600923
2019-11-01,135.74016196089968,4,-0.015506122744728512
2019-11-08,134.40830418080446,4,0.005151983513652425
2019-11-15,142.12115222075897,4,-0.009811818115252224
2019-11-22,142.4491470472003,4,0.05738371663092545
2019-11-29,145.09298413306098,4,0.0023078536960625673
2019-12-06,147.31937325799632,4,0.018559866034049577
2019-12-13,147.61755037294301,4,0.015344567749006943
2019-12-20,151.9212400653403,4,0.0020240183510997767
2019-12-27,152.12009114826574,4,0.02915432265014828
2020-01-03,153.38377845699353,4,0.001308909029704708
2020-01-10,157.33404508348892,4,0.008307169021454897
2020-01-17,162.24949020562676,4,0.025754135582225057
2020-01-24,161.44351641029647,4,0.031242094611687365
