Date,DIS,dayofweek,weekly_ret
2019-03-29,109.68888938167,4,-0.0585421016005806
2019-04-05,113.61093649366998,4,0.025870830638415665
2019-04-12,128.48902956841002,4,0.035756101954437236
2019-04-26,138.22993247126,4,0.13095652173916372
2019-05-03,132.70745303648002,4,0.07581116407812671
2019-05-10,132.42095589228,4,-0.03995140080046122
2019-05-17,133.40887707918,4,-0.002158862502780856
2019-05-24,131.18605440865,4,0.007460459564297528
2019-05-31,130.44511351847,4,-0.016661729857831986
2019-06-07,136.37264063988002,4,-0.005648015663859529
2019-06-14,139.9390361246,4,0.04544077552257808
2019-06-21,138.5361880392,4,0.026151840046404695
2019-06-28,137.95331453893,4,-0.0100247087892682
2019-07-05,141.59874371859,4,-0.004207373600499831
2019-07-12,144.01422246367,4,0.026425093096485774
2019-07-19,139.01428086378002,4,0.017058617058640646
2019-07-26,143.78559690344,4,-0.03471838763113344
2019-08-02,140.86316582915,4,0.03432248838042318
2019-08-09,137.69222871112,4,-0.02032492222605975
2019-08-16,134.39206845036,4,-0.022510761414207936
2019-08-23,130.88316311286002,4,-0.02396765809989021
2019-08-30,136.43975825071,4,-0.026109467455633806
2019-09-06,138.7160736113,4,0.04245462140197942
2019-09-13,137.19521662366,4,0.016683666035285816
2019-09-20,131.47957761781998,4,-0.010963812253665939
2019-09-27,129.18338177373002,4,-0.04166062889436284
2019-10-04,129.49152926796,4,-0.017464277614006818
2019-10-11,129.24302322423,4,0.0023853493382741675
2019-10-18,130.10782425642,4,-0.0019190911184295834
2019-10-25,130.11776449817,4,0.006691278264898015
2019-11-01,131.95670922178002,4,7.640003056552658e-05
2019-11-08,137.13557517316002,4,0.014132925897569315
2019-11-15,143.80547738693002,4,0.03924670433146282
2019-11-22,147.40384490018,4,0.048637286169894045
2019-11-29,150.67418443569,4,0.0250224649202202
2019-12-06,146.77760966997,4,0.02218625665921148
2019-12-13,146.38,4,-0.025860931521305974
2019-12-20,146.88,4,-0.0027089259108662445
2019-12-27,145.75,4,0.003415767181308871
2020-01-03,146.5,4,-0.007693355119825718
2020-01-10,144.62,4,0.005145797598627766
2020-01-17,144.33,4,-0.012832764505119387
2020-01-24,140.08,4,-0.00200525515143124
2020-01-31,138.31,4,-0.029446407538280317
2020-02-07,141.02,4,-0.012635636778983494
2020-02-14,139.54,4,0.019593666401561682
2020-02-21,138.97,4,-0.010494965253155741
2020-02-28,117.65,4,-0.0040848502221584315
2020-03-06,115.27,4,-0.1534144059869036
2020-03-13,102.52,4,-0.020229494262643533
2020-03-20,85.98,4,-0.11060987247332354
2020-03-27,96.4,4,-0.16133437378072568
2020-04-03,93.88,4,0.1211909746452664
2020-04-17,106.63,4,-0.026141078838174403
2020-04-24,101.19,4,0.1358116744780571
2020-05-01,105.5,4,-0.051017537278439495
2020-05-08,109.16,4,0.042593141614784
2020-05-15,109.05,4,0.03469194312796198
2020-05-22,118.02,4,-0.0010076951264199607
2020-05-29,117.3,4,0.08225584594222823
2020-06-05,124.82,4,-0.006100660904931332
2020-06-12,115.49,4,0.06410912190963347
2020-06-19,114.35,4,-0.07474763659669925
2020-06-26,109.1,4,-0.009870984500822577
2020-07-10,119.34,4,-0.045911674682990844
2020-07-17,118.65,4,0.0938588450962421
2020-07-24,117.61,4,-0.005781799899446938
2020-07-31,116.94,4,-0.008765276021913238
2020-08-07,129.93,4,-0.005696794490264501
2020-08-14,130.53,4,0.1110826064648538
2020-08-21,127.44,4,0.004617871161394449
