Date,MA,dayofweek,weekly_ret
2018-01-19,164.46546424841782,4,0.02228875229148497
2018-01-26,167.92571587889162,4,0.02772130844575882
2018-02-02,168.13273948071483,4,0.021039381406221747
2018-02-09,162.85856676759946,4,0.001232828460725477
2018-02-16,173.160455524993,4,-0.031369099970683156
2018-02-23,173.2688964592814,4,0.06325665859564178
2018-03-02,172.53938471952338,4,0.000626245374324208
2018-03-09,180.64287999088938,4,-0.004210286754665393
2018-03-16,179.96265958489883,4,0.046966061021597394
2018-03-23,169.39459762516114,4,-0.0037655533726259627
2018-04-06,167.5412434755056,4,-0.05872363735962749
2018-04-13,172.05310842944237,4,-0.010941046383053266
2018-04-20,174.82736237267258,4,0.026929876252210105
2018-04-27,173.70186433164682,4,0.01612440465943643
2018-05-04,185.77628629809013,4,-0.006437768240343256
2018-05-11,190.890391431874,4,0.06951233375014199
2018-05-18,187.9779184309739,4,0.027528298878673807
2018-05-25,188.738123248158,4,-0.015257305404706711
2018-06-01,192.88469497825298,4,0.00404411764705892
2018-06-08,197.4952878305253,4,0.02196997436836301
2018-06-15,196.99177554901382,4,0.023903362849977183
2018-06-22,198.91696956655792,4,-0.002549490101979357
2018-06-29,194.0200658091124,4,0.009772966471207178
2018-07-06,197.2287225050192,4,-0.024617828072265202
2018-07-13,203.54534007121345,4,0.016537756971300333
2018-07-20,204.33615291205155,4,0.03202686447473946
2018-07-27,200.609447399602,4,0.0038851925598561987
2018-08-03,198.8894294707792,4,-0.018238111363746534
2018-08-10,200.32277774479823,4,-0.00857396274761002
2018-08-17,200.8763467333849,4,0.007206759443340038
2018-08-24,206.9952610893696,4,0.002763385146804964
2018-08-31,213.08451996382286,4,0.030461099355346466
2018-09-07,208.6658532156401,4,0.029417382999044728
2018-09-14,215.45695848633721,4,-0.020736685841528657
2018-09-21,219.35171172746476,4,0.03254535979913786
2018-09-28,220.05355812370854,4,0.01807671132317834
2018-10-05,211.05806205917526,4,0.003199639477242
2018-10-12,202.11140126476963,4,-0.04087866672656226
2018-10-19,200.9633784194698,4,-0.042389571415173966
2018-10-26,195.45088941229733,4,-0.0056801488590735305
2018-11-02,195.67851463162398,4,-0.02743031616271041
2018-11-09,203.49694607806256,4,0.001164615929920343
2018-11-16,196.98488545558587,4,0.03995549261582054
2018-11-23,180.71463064806062,4,-0.032000778134422925
2018-11-30,198.99392543486059,4,-0.0825964630225079
2018-12-07,194.47111129432588,4,0.10115005476451233
2018-12-14,193.31319170035968,4,-0.02272840304371615
2018-12-21,173.3811398862746,4,-0.005954198473282379
2018-12-28,184.23787317329112,4,-0.1031075615624838
2019-01-04,187.8007026931872,4,0.06261772932244969
2019-01-11,193.8773063743432,4,0.01933820369574568
2019-01-18,199.9143230608337,4,0.03235666104553103
2019-01-25,200.84461743547325,4,0.031138335885655843
2019-02-01,211.56279624116056,4,0.004653465346534658
2019-02-08,214.34378261641274,4,0.05336552675667705
2019-02-15,219.8166846289197,4,0.013144968891799502
2019-02-22,221.01419121755143,4,0.0255332902391725
2019-03-01,224.903613443438,4,0.005447751114312727
2019-03-08,219.57916266092664,4,0.01759806555615273
2019-03-15,228.7831389206581,4,-0.023674367436743782
2019-03-22,228.37737222533661,4,0.04191643755352237
2019-03-29,233.01894734986786,4,-0.0017735865380456017
2019-04-05,234.18676369250042,4,0.02032414629918522
2019-04-12,236.69417975717576,4,0.005011679762157328
2019-04-26,244.47397840514216,4,0.01070690770537186
2019-05-03,245.73262098895333,4,0.032868567600385035
2019-05-10,245.21727126959757,4,0.005148370358359244
2019-05-17,250.29148389094644,4,-0.0020971970155273523
2019-05-24,249.23105273765668,4,0.020692721173665385
2019-05-31,249.2409633091828,4,-0.004236784795090265
2019-06-07,263.42299116299165,4,3.97645936061064e-05
2019-06-14,257.7739653931308,4,0.056900870809972304
2019-06-21,262.1048851500242,4,-0.021444695259593027
2019-06-28,262.16434857918057,4,0.016801230296039638
2019-07-05,269.70629351052133,4,0.00022686883200351282
2019-07-12,277.3771854897911,4,0.028768003629078054
2019-07-19,273.4676694604937,4,0.02844164991266873
2019-07-26,279.8876107573348,4,-0.014094583959361917
2019-08-02,267.36525230816414,4,0.023476052249637336
2019-08-09,272.8226985419548,4,-0.04474066721026704
2019-08-16,272.23726340051184,4,0.020411950269066503
2019-08-23,269.786373910064,4,-0.0021458446990361146
2019-08-30,279.193026691216,4,-0.009002770083102463
2019-09-06,289.12557883671514,4,0.034867041818382516
2019-09-13,274.18209878564454,4,0.03557593204677145
2019-09-20,269.07194458491324,4,-0.05168508476903033
2019-09-27,267.0477281636526,4,-0.01863781123335273
2019-10-04,271.93958451503244,4,-0.007522956079212606
2019-10-11,274.1135562168938,4,0.018318284843756416
2019-10-18,268.8679341777317,4,0.007994318685668134
2019-10-25,268.43079900780157,4,-0.01913667500271854
2019-11-01,277.2331117477591,4,-0.001625836012267512
2019-11-08,273.10019741387384,4,0.032791739146526666
2019-11-15,278.9518477568027,4,-0.014907722630353004
2019-11-22,280.7301931072004,4,0.02142675251918935
2019-11-29,290.3272970652128,4,0.0063750979414487485
2019-12-06,288.5092121539123,4,0.03418621934387933
2019-12-13,294.16216469232745,4,-0.006262190740170537
2019-12-20,296.6260174682975,4,0.019593663911845693
