Date,PFE,dayofweek,weekly_ret
2019-06-07,37.929496555404775,4,-0.010250297973778189
2019-06-14,37.78810048250485,4,0.033718689788053924
2019-06-21,38.59229064712317,4,-0.0037278657968312645
2019-06-28,38.282986737654575,4,0.02128157156220767
2019-07-05,38.813222011029296,4,-0.008014655369819379
2019-07-12,37.469959318480015,4,0.013850415512465464
2019-07-19,37.79693773706109,4,-0.03460837887067392
2019-07-26,38.07972988286095,4,0.008726415094339579
2019-08-02,33.897629123743684,4,0.007481879822305748
2019-08-09,32.425758385475866,4,-0.10982485358961436
2019-08-16,30.909285503624176,4,-0.043421052631578916
2019-08-23,30.632752213404174,4,-0.04676753782668497
2019-08-30,31.712124088133887,4,-0.00894660894660848
2019-09-06,32.559564816227486,4,0.03523587652882876
2019-09-13,32.92530239361525,4,0.026722925457102864
2019-09-20,32.72905296184621,4,0.011232876712328865
2019-09-27,32.309792812157795,4,-0.005960444324031311
2019-10-04,32.05110037937133,4,-0.01281002998092129
2019-10-11,32.21166809627328,4,-0.00800662617338499
2019-10-18,32.52388310136039,4,0.005009741163373382
2019-10-25,32.80041639158041,4,0.00969260592633625
2019-11-01,34.2455258436979,4,0.008502468458585044
2019-11-08,33.37254189937358,4,0.044057655697579357
2019-11-15,33.57971287472732,4,-0.025491912383204696
2019-11-22,34.52549341438568,4,0.006207827260458876
2019-11-29,34.69663465489529,4,0.02816523605150212
2019-12-06,34.48946367954155,4,0.004956952778502499
2019-12-13,34.52549341438568,4,-0.005970924195223382
2019-12-20,35.336162448378566,4,0.0010446591799424532
2019-12-27,35.41722935177785,4,0.023480302635011885
2020-01-03,35.065939437047604,4,0.00229416263063964
2020-01-10,35.5703557248654,4,-0.009918616480162679
2020-01-17,36.48911396339066,4,0.014384793218597647
2020-01-24,35.86760103732946,4,0.025829323879462907
2020-01-31,33.88753530047548,4,-0.01703283139965417
2020-02-07,34.62461649256422,4,-0.05520485562425026
2020-02-14,33.223252250815236,4,0.021750805585391886
2020-02-21,32.50437059433361,4,-0.04047306176084098
2020-02-28,30.4114239995137,4,-0.02163790742262406
2020-03-06,31.867386848084077,4,-0.0643896976483761
2020-03-13,29.7653404854606,4,0.04787552363853975
2020-03-20,26.39842639814161,4,-0.06596230725299823
2020-03-27,28.118282513015362,4,-0.11311525527361665
2020-04-03,30.61161889119213,4,0.0651499482936917
2020-04-17,33.58724296295783,4,0.088673139158576
2020-04-24,34.01493204972538,4,0.09720570749108193
2020-05-01,34.251526012618065,4,0.012733676510430891
2020-05-08,34.21755945509156,4,0.006955591225254132
2020-05-15,34.71399906029708,4,-0.0009916801229232775
2020-05-22,34.47497258371664,4,0.014508328855453945
2020-05-29,35.10931207925703,4,-0.0068855932203389925
2020-06-05,33.086780354345656,4,0.018399999999999972
2020-06-12,31.027475325344984,4,-0.05760670332547779
2020-06-19,30.724095566608273,4,-0.062239510975270806
2020-06-26,29.4554165755275,4,-0.009777777777777885
2020-07-10,30.800032439552673,4,-0.04129263913824055
2020-07-17,33.003213020802725,4,0.045649188514357064
2020-07-24,34.286969066560104,4,0.07153176171401632
2020-07-31,35.7229203161162,4,0.03889791108969298
2020-08-07,35.69506980651425,4,0.04188037871672279
2020-08-14,35.33301318168874,4,-0.0007796257796255368
2020-08-21,36.094260444142364,4,-0.010143042912873934
2020-08-28,35.19376063367893,4,0.021544929059380102
2020-09-04,33.754817637577574,4,-0.024948559670782133
2020-09-11,33.485596044758616,4,-0.04088630968082296
2020-09-18,34.005472223995234,4,-0.00797579757975786
2020-09-25,33.4670290383573,4,0.015525367341280738
2020-10-02,33.77338464397889,4,-0.015834015834016002
2020-10-09,34.15400827520569,4,0.009153952843273583
2020-10-16,35.230894646481545,4,0.011269928532160245
2020-10-23,35.444415220096595,4,0.03153030714868188
2020-10-30,32.937869355920036,4,0.006060606060606322
2020-11-06,34.144821714330305,4,-0.07071765322158219
2020-11-13,36.22728062108341,4,0.03664330395412607
2020-11-20,36.30515862068965,4,0.06098901098901077
2020-11-27,36.829456551724135,4,0.002149705919712863
2020-12-04,39.90599724137932,4,0.014441416893733017
2020-12-11,40.677605517241375,4,0.08353478377652457
2020-12-18,37.274615172413796,4,0.019335647000495504
2021-01-08,36.730532413793114,4,-0.08365758754863795
2021-01-15,36.30515862068965,4,-0.014596602972398953
2021-01-22,36.1567724137931,4,-0.011580931861029153
2021-01-29,35.9,4,-0.004087193460490468
2021-02-05,34.92,4,-0.007101640900202377
2021-02-12,34.72,4,-0.027298050139275665
2021-02-19,34.44,4,-0.005727376861397571
2021-02-26,33.49,4,-0.008064516129032251
2021-03-05,34.39,4,-0.027584204413472535
2021-03-12,34.94,4,0.02687369363989256
2021-03-19,35.53,4,0.01599302122710089
